,deep_features,hashtag,name,pic
10,[0.4236386 0.        0.        ... 0.        0.        0.       ],wedding,ee411f46-1798-4764-9332-dcb90da208e3.jpg,"tf.Tensor(
[[[ 5.88235855e-02  2.43137300e-01  1.09803975e-01]
  [ 1.56863332e-02  2.54902005e-01  1.49019659e-01]
  [-3.92156839e-02  2.11764753e-01  1.80392206e-01]
  ...
  [-1.60784304e-01  3.92157435e-02 -9.80389118e-03]
  [-1.84313715e-01  9.80398059e-03 -1.56862587e-02]
  [-2.43137240e-01 -5.09803891e-02 -6.27450943e-02]]

 [[ 7.25490749e-02  2.56862789e-01  1.31372601e-01]
  [ 1.96079016e-02  2.54902005e-01  1.68627501e-01]
  [-2.74509788e-02  2.23529458e-01  2.00000048e-01]
  ...
  [-1.33333325e-01  3.52941751e-02  9.80392694e-02]
  [-1.45098031e-01  2.74510384e-02  7.05882907e-02]
  [-2.03921556e-01 -2.74509788e-02  2.98023224e-08]]

 [[ 9.21569169e-02  2.74509847e-01  1.64705932e-01]
  [ 1.76471174e-02  2.52941221e-01  1.82352990e-01]
  [-1.56862736e-02  2.31372595e-01  2.27451026e-01]
  ...
  [-9.60784256e-02  7.25490749e-02  4.31373119e-02]
  [-1.09803915e-01  6.27451539e-02  1.17647648e-02]
  [-1.78431362e-01 -5.88232279e-03 -7.25490153e-02]]

 ...

 [[-7.64705837e-02 -1.54901952e-01 -2.33333319e-01]
  [-2.15686262e-02 -9.99999940e-02 -1.78431362e-01]
  [-1.17646903e-02 -9.01960731e-02 -1.68627441e-01]
  ...
  [-3.76470566e-01 -4.15686250e-01 -4.43137228e-01]
  [-3.90196055e-01 -4.47058797e-01 -4.68627423e-01]
  [-4.37254876e-01 -5.07843137e-01 -5.23529410e-01]]

 [[-1.39215678e-01 -2.17647046e-01 -2.96078414e-01]
  [-8.03921521e-02 -1.58823520e-01 -2.37254888e-01]
  [-2.74509788e-02 -1.05882347e-01 -1.84313715e-01]
  ...
  [-3.76470566e-01 -4.29411739e-01 -4.66666639e-01]
  [-4.52941149e-01 -5.23529410e-01 -5.52941203e-01]
  [-4.60784286e-01 -5.43137312e-01 -5.66666722e-01]]

 [[-1.98039204e-01 -2.76470572e-01 -3.54901940e-01]
  [-1.37254894e-01 -2.15686262e-01 -2.94117630e-01]
  [-5.68627417e-02 -1.35294110e-01 -2.13725477e-01]
  ...
  [-4.66666639e-01 -5.29411793e-01 -5.72549045e-01]
  [-4.84313697e-01 -5.62745094e-01 -5.98039269e-01]
  [-5.13725519e-01 -6.00000024e-01 -6.31372571e-01]]], shape=(160, 160, 3), dtype=float32)"
11,"[3.2230096e+00 1.9292832e-04 2.8910190e-01 ... 1.4129215e+00 0.0000000e+00
 1.0669843e+00]",travel,203a7988-9ebe-4ff8-b2cb-a22e93962822.jpg,"tf.Tensor(
[[[-0.9882353  -0.9764706  -0.982353  ]
  [-0.94509804 -0.90588236 -0.91764706]
  [-0.99607843 -0.9411765  -0.972549  ]
  ...
  [-0.9843137  -0.9843137  -0.9843137 ]
  [-0.9843137  -0.9843137  -0.9843137 ]
  [-0.9843137  -0.9843137  -0.9843137 ]]

 [[-0.9843137  -0.9607843  -0.96862745]
  [-0.9235294  -0.91176474 -0.91764706]
  [-1.         -0.99607843 -1.        ]
  ...
  [-0.9843137  -0.9843137  -0.9843137 ]
  [-0.9843137  -0.9843137  -0.9843137 ]
  [-0.9843137  -0.9843137  -0.9843137 ]]

 [[-0.99803925 -0.972549   -0.98039216]
  [-0.97843134 -0.9705882  -0.97450984]
  [-0.9764706  -0.99215686 -0.9862745 ]
  ...
  [-0.9843137  -0.9843137  -0.9843137 ]
  [-0.9882353  -0.9882353  -0.9882353 ]
  [-0.99607843 -0.99607843 -0.99607843]]

 ...

 [[-0.46078432 -0.42156863 -0.39019606]
  [-0.7784314  -0.73921573 -0.7078432 ]
  [-0.87058824 -0.83137256 -0.8       ]
  ...
  [-0.7019608  -0.6784314  -0.6392157 ]
  [-0.8745098  -0.8509804  -0.8117647 ]
  [-0.85294116 -0.82941175 -0.79019606]]

 [[-0.7019608  -0.6627451  -0.6313726 ]
  [-0.6862745  -0.64705884 -0.6156863 ]
  [-0.63529414 -0.59607846 -0.5647059 ]
  ...
  [-0.54509807 -0.52156866 -0.4823529 ]
  [-0.6431373  -0.61960787 -0.5803922 ]
  [-0.7294118  -0.7058824  -0.6666667 ]]

 [[-0.63725495 -0.59803927 -0.5666667 ]
  [-0.77254903 -0.73333335 -0.7019608 ]
  [-0.7529412  -0.7137255  -0.68235296]
  ...
  [-0.76666665 -0.74313724 -0.70392156]
  [-0.73333335 -0.70980394 -0.67058825]
  [-0.7647059  -0.7411765  -0.7019608 ]]], shape=(160, 160, 3), dtype=float32)"
12,[0.         0.09867289 0.         ... 0.21107942 1.9095448  0.03265234],wedding,a5d36c25-797c-46b7-8203-d125322d6583.jpg,"tf.Tensor(
[[[-0.3333333  -0.2745098  -0.29411763]
  [-0.25294116 -0.1745098  -0.22745097]
  [-0.14705881 -0.05882351 -0.09803919]
  ...
  [-0.7490196  -0.6862745  -0.78039217]
  [-0.9372549  -0.88235295 -0.9411765 ]
  [-0.95882356 -0.91176474 -0.93529415]]

 [[-0.5568628  -0.45882353 -0.44705883]
  [-0.6137255  -0.52549016 -0.5647059 ]
  [-0.49215686 -0.41372547 -0.46666667]
  ...
  [-0.8862745  -0.82941175 -0.8980392 ]
  [-0.94509804 -0.8901961  -0.94509804]
  [-0.95490193 -0.9078431  -0.93921566]]

 [[-0.05098036  0.04705887  0.05882357]
  [-0.23921567 -0.15098037 -0.19019607]
  [-0.37647057 -0.2980392  -0.35098037]
  ...
  [-0.97843134 -0.9235294  -0.97843134]
  [-0.9411765  -0.8901961  -0.93333334]
  [-0.95882356 -0.91176474 -0.9431373 ]]

 ...

 [[-0.68039215 -0.672549   -0.71960783]
  [-0.6509804  -0.6431373  -0.69803923]
  [-0.69411767 -0.68235296 -0.75686276]
  ...
  [-0.3490196  -0.2607843   0.32156867]
  [-0.37647057 -0.29411763  0.31372553]
  [-0.39411762 -0.31568626  0.29607847]]

 [[-0.6627451  -0.654902   -0.7019608 ]
  [-0.6509804  -0.6431373  -0.69803923]
  [-0.7411765  -0.7294118  -0.8039216 ]
  ...
  [-0.3588235  -0.27647057  0.31568632]
  [-0.36274508 -0.30196077  0.2803922 ]
  [-0.36274508 -0.31568626  0.20980397]]

 [[-0.68235296 -0.6745098  -0.72156864]
  [-0.7490196  -0.7411765  -0.79607844]
  [-0.7764706  -0.7647059  -0.8392157 ]
  ...
  [-0.35686272 -0.272549    0.3058824 ]
  [-0.13333331 -0.08431371  0.43137258]
  [ 0.13529417  0.18431377  0.56078434]]], shape=(160, 160, 3), dtype=float32)"
13,[1.2368854  0.41117087 0.22580446 ... 0.3604952  0.08410301 0.23904055],babies,adfd1ef1-4ba6-4018-8296-8c39db6469d8.jpg,"tf.Tensor(
[[[-0.09858494 -0.3652516  -0.44368297]
  [-0.1043007  -0.3576095  -0.43922716]
  [-0.12904985 -0.36838806 -0.4324812 ]
  ...
  [ 0.28968677  0.0884613  -0.10626914]
  [ 0.22482197  0.05778766 -0.11157513]
  [ 0.2496956   0.09283286 -0.09864812]]

 [[-0.07275007 -0.3394167  -0.41784808]
  [-0.12045611 -0.37376493 -0.45538256]
  [-0.08566176 -0.325      -0.3890931 ]
  ...
  [ 0.2646408   0.08488631 -0.11826745]
  [ 0.29171076  0.12303927 -0.04494102]
  [ 0.21990852  0.05838892 -0.12935624]]

 [[-0.12885071 -0.39551735 -0.47394872]
  [-0.13379863 -0.38710743 -0.46872506]
  [-0.11239085 -0.35172907 -0.4158222 ]
  ...
  [ 0.23721474  0.0998373  -0.10496897]
  [ 0.22086594  0.05024516 -0.11446077]
  [ 0.13455887 -0.03799018 -0.22022058]]

 ...

 [[-0.6890281  -0.77682483 -0.63892466]
  [-0.74678886 -0.82607806 -0.7141257 ]
  [-0.7203432  -0.77524513 -0.71250004]
  ...
  [ 0.59842026  0.48077324  0.15920463]
  [ 0.598652    0.48100492  0.15943633]
  [ 0.598652    0.48100492  0.15943633]]

 [[-0.7173349  -0.78008    -0.66243297]
  [-0.7342793  -0.79702437 -0.68403417]
  [-0.71209985 -0.77484494 -0.677541  ]
  ...
  [ 0.5814051   0.46375808  0.14218946]
  [ 0.6046569   0.47132358  0.13406868]
  [ 0.6190507   0.48571733  0.14846244]]

 [[-0.706499   -0.7692441  -0.651597  ]
  [-0.68958336 -0.75232846 -0.63933825]
  [-0.70434093 -0.767086   -0.66512525]
  ...
  [ 0.6203948   0.50274783  0.1811792 ]
  [ 0.5710114   0.4376781   0.10042323]
  [ 0.56819665  0.43486333  0.09760843]]], shape=(160, 160, 3), dtype=float32)"
14,[0.         0.         0.0792416  ... 0.35638234 0.         0.47089183],food,ca481656-2fd9-4c8f-8240-1352009e7d71.jpg,"tf.Tensor(
[[[ 0.27058828  0.27058828  0.27058828]
  [ 0.33725494  0.33725494  0.33725494]
  [ 0.26274514  0.26274514  0.26274514]
  ...
  [-0.47450978 -0.47450978 -0.47450978]
  [-0.41764703 -0.41764703 -0.41764703]
  [-0.46666664 -0.46666664 -0.46666664]]

 [[ 0.25882357  0.25882357  0.25882357]
  [ 0.32549024  0.32549024  0.32549024]
  [ 0.3411765   0.3411765   0.3411765 ]
  ...
  [-0.3705882  -0.3705882  -0.3705882 ]
  [-0.4137255  -0.4137255  -0.4137255 ]
  [-0.5254902  -0.5254902  -0.5254902 ]]

 [[ 0.41372553  0.41372553  0.41372553]
  [ 0.28235298  0.28235298  0.28235298]
  [ 0.3176471   0.3176471   0.3176471 ]
  ...
  [-0.5235294  -0.5235294  -0.5235294 ]
  [-0.61764705 -0.61764705 -0.61764705]
  [-0.5235294  -0.5235294  -0.5235294 ]]

 ...

 [[ 0.5         0.5         0.5       ]
  [ 0.5803922   0.5803922   0.5803922 ]
  [ 0.582353    0.582353    0.582353  ]
  ...
  [-0.2745098  -0.2745098  -0.2745098 ]
  [-0.35686272 -0.35686272 -0.35686272]
  [-0.3705882  -0.3705882  -0.3705882 ]]

 [[ 0.5235294   0.5235294   0.5235294 ]
  [ 0.6215687   0.6215687   0.6215687 ]
  [ 0.654902    0.654902    0.654902  ]
  ...
  [-0.10980392 -0.10980392 -0.10980392]
  [-0.20392156 -0.20392156 -0.20392156]
  [-0.25294116 -0.25294116 -0.25294116]]

 [[ 0.6254902   0.6254902   0.6254902 ]
  [ 0.6156863   0.6156863   0.6156863 ]
  [ 0.6156863   0.6156863   0.6156863 ]
  ...
  [-0.04705881 -0.04705881 -0.04705881]
  [-0.10392156 -0.10392156 -0.10392156]
  [-0.15098038 -0.15098038 -0.15098038]]], shape=(160, 160, 3), dtype=float32)"
15,[0.05519165 0.         1.6128217  ... 0.         0.         0.01707775],food,9fd4f63c-0530-4c1a-b85d-49dca8b93dcf.jpg,"tf.Tensor(
[[[-0.5925207  -0.46703047 -0.49055988]
  [-0.6955787  -0.58491695 -0.6061179 ]
  [-0.70954543 -0.62841797 -0.6376092 ]
  ...
  [ 0.36048755 -0.26580882 -0.98695815]
  [ 0.3303922  -0.3473039  -0.9928692 ]
  [ 0.19761992 -0.43264592 -0.9548943 ]]

 [[-0.41008154 -0.2994198  -0.32062078]
  [-0.41379824 -0.308048   -0.3276118 ]
  [-0.41963273 -0.3255151  -0.34120136]
  ...
  [ 0.54371744  0.03048221 -0.87772864]
  [ 0.5194164  -0.05251991 -0.8112554 ]
  [ 0.10505901 -0.41186428 -0.93216336]]

 [[-0.66202897 -0.5679113  -0.5835976 ]
  [-0.6606215  -0.5665039  -0.58219016]
  [-0.44551927 -0.3352654  -0.3563304 ]
  ...
  [ 0.49873433  0.06531868 -0.85590917]
  [ 0.43786767  0.01745946 -0.80272865]
  [-0.10554724 -0.47657397 -0.9757927 ]]

 ...

 [[ 0.84614927  1.          0.66328704]
  [ 0.79384     0.96906024  0.6371975 ]
  [ 0.86420226  1.          0.80005366]
  ...
  [ 0.73333335  0.5462144  -0.71250004]
  [ 0.76295763  0.55196077 -0.7332759 ]
  [ 0.76398975  0.552451   -0.73408777]]

 [[ 0.96083987  0.9656748   0.528732  ]
  [ 0.9282897   0.97139245  0.6230297 ]
  [ 0.8450406   0.9327857   0.7287416 ]
  ...
  [ 0.7121324   0.57414216 -0.7176471 ]
  [ 0.73014706  0.5686275  -0.6987745 ]
  [ 0.7466357   0.56500655 -0.70135957]]

 [[ 0.7378236   0.7373928   0.24051973]
  [ 0.91370255  0.9538986   0.5620979 ]
  [ 0.87769604  0.9629385   0.71421576]
  ...
  [ 0.709488    0.57615465 -0.71796304]
  [ 0.7254902   0.5686275  -0.69411767]
  [ 0.74485296  0.56678927 -0.69779414]]], shape=(160, 160, 3), dtype=float32)"
16,[0.28861767 0.49819452 0.         ... 0.24204485 0.01566984 0.10225069],wedding,b89bb48c-d5be-4c02-9dc8-ae5a630726e5.jpg,"tf.Tensor(
[[[-0.92156863 -0.92156863 -0.92156863]
  [-0.90588236 -0.90588236 -0.90588236]
  [-0.9019608  -0.9019608  -0.9019608 ]
  ...
  [-0.6666667  -0.6666667  -0.6666667 ]
  [-0.6784314  -0.6784314  -0.6784314 ]
  [-0.6784314  -0.6784314  -0.6784314 ]]

 [[-0.92941177 -0.92941177 -0.92941177]
  [-0.9137255  -0.9137255  -0.9137255 ]
  [-0.89215684 -0.89215684 -0.89215684]
  ...
  [-0.6784314  -0.6784314  -0.6784314 ]
  [-0.69803923 -0.69803923 -0.69803923]
  [-0.69803923 -0.69803923 -0.69803923]]

 [[-0.927451   -0.927451   -0.927451  ]
  [-0.9196079  -0.9196079  -0.9196079 ]
  [-0.8862745  -0.8862745  -0.8862745 ]
  ...
  [-0.6745098  -0.6745098  -0.6745098 ]
  [-0.7019608  -0.7019608  -0.7019608 ]
  [-0.7019608  -0.7019608  -0.7019608 ]]

 ...

 [[-0.97843134 -0.97843134 -0.97843134]
  [-0.9607843  -0.9607843  -0.9607843 ]
  [-0.9607843  -0.9607843  -0.9607843 ]
  ...
  [-0.20784312 -0.20784312 -0.20784312]
  [-0.42745095 -0.42745095 -0.42745095]
  [-0.5764706  -0.5764706  -0.5764706 ]]

 [[-0.9764706  -0.9764706  -0.9764706 ]
  [-0.96862745 -0.96862745 -0.96862745]
  [-0.9607843  -0.9607843  -0.9607843 ]
  ...
  [-0.1862745  -0.1862745  -0.1862745 ]
  [-0.3352941  -0.3352941  -0.3352941 ]
  [-0.54509807 -0.54509807 -0.54509807]]

 [[-0.9764706  -0.9764706  -0.9764706 ]
  [-0.96862745 -0.96862745 -0.96862745]
  [-0.9607843  -0.9607843  -0.9607843 ]
  ...
  [-0.19607842 -0.19607842 -0.19607842]
  [-0.25686273 -0.25686273 -0.25686273]
  [-0.39019606 -0.39019606 -0.39019606]]], shape=(160, 160, 3), dtype=float32)"
17,[0.07108659 0.02763073 0.         ... 0.         0.89271665 0.        ],architecture,2f6a75cf-cdfa-4af6-bd31-84164dd67d8e.jpg,"tf.Tensor(
[[[ 0.00980395 -0.22549018 -0.46078432]
  [-0.44509804 -0.6019608  -0.8117647 ]
  [-0.49607843 -0.6156863  -0.76862746]
  ...
  [ 0.08431377 -0.24313724 -0.5235294 ]
  [-0.00784311 -0.38039213 -0.85294116]
  [ 0.17647062 -0.21764705 -0.6882353 ]]

 [[-0.3862745  -0.59019613 -0.79607844]
  [-0.01176468 -0.30392155 -0.61372554]
  [-0.0215686  -0.28235295 -0.5470588 ]
  ...
  [ 0.17843142 -0.24509802 -0.6843138 ]
  [ 0.55098045 -0.05098039 -0.7352941 ]
  [ 0.7058824   0.1196079  -0.47058824]]

 [[-0.22156861 -0.39999998 -0.5647059 ]
  [ 0.2568628  -0.04509801 -0.3470588 ]
  [-0.172549   -0.46862745 -0.73921573]
  ...
  [ 0.34705886 -0.10588235 -0.54509807]
  [ 0.7588235   0.14705887 -0.5901961 ]
  [ 0.6         0.01568632 -0.6098039 ]]

 ...

 [[-0.91568625 -0.9078431  -0.98039216]
  [-0.83137256 -0.9078431  -0.9529412 ]
  [-0.7254902  -0.8509804  -0.8627451 ]
  ...
  [-0.96862745 -0.96862745 -0.9843137 ]
  [-0.9607843  -0.9607843  -0.9764706 ]
  [-0.9607843  -0.9607843  -0.9764706 ]]

 [[-0.8803922  -0.8666667  -0.9509804 ]
  [-0.8235294  -0.845098   -0.9078431 ]
  [-0.7882353  -0.8372549  -0.8745098 ]
  ...
  [-0.9607843  -0.9607843  -0.9764706 ]
  [-0.9607843  -0.9607843  -0.9764706 ]
  [-0.9607843  -0.9607843  -0.9764706 ]]

 [[-0.89215684 -0.9196079  -0.9901961 ]
  [-0.9137255  -0.9372549  -0.9941176 ]
  [-0.9235294  -0.95490193 -0.99215686]
  ...
  [-0.9529412  -0.9529412  -0.96862745]
  [-0.9607843  -0.9607843  -0.9764706 ]
  [-0.9607843  -0.9607843  -0.9764706 ]]], shape=(160, 160, 3), dtype=float32)"
18,[0.06900188 0.07092691 1.7660617  ... 0.75640374 0.         1.6249509 ],travel,49d6f368-e68a-49e1-9ea8-6352b8fad980.jpg,"tf.Tensor(
[[[-0.19688724 -0.2517892  -0.33022058]
  [-0.20299019 -0.25340685 -0.3333333 ]
  [-0.2235294  -0.25490195 -0.34117645]
  ...
  [-0.9137255  -0.9137255  -0.9137255 ]
  [-0.9112691  -0.9112691  -0.9112691 ]
  [-0.8492402  -0.8492402  -0.8492402 ]]

 [[-0.17808823 -0.23299019 -0.31142154]
  [-0.20327519 -0.25369185 -0.3336183 ]
  [-0.21568626 -0.24705881 -0.3333333 ]
  ...
  [-0.8965441  -0.8965441  -0.8965441 ]
  [-0.89953434 -0.89953434 -0.89953434]
  [-0.8974459  -0.8974459  -0.8974459 ]]

 [[-0.16874999 -0.22365195 -0.3020833 ]
  [-0.17174019 -0.22215685 -0.3020833 ]
  [-0.17683631 -0.20820886 -0.29448336]
  ...
  [-0.8667892  -0.8667892  -0.8667892 ]
  [-0.8667892  -0.8667892  -0.8667892 ]
  [-0.8667892  -0.8667892  -0.8667892 ]]

 ...

 [[-0.92941177 -0.92941177 -0.92941177]
  [-0.92941177 -0.92941177 -0.92941177]
  [-0.92156863 -0.92156863 -0.92156863]
  ...
  [-0.9681392  -0.9681392  -0.9681392 ]
  [-0.96813726 -0.96813726 -0.96813726]
  [-0.96813726 -0.96813726 -0.96813726]]

 [[-0.92156863 -0.92156863 -0.92156863]
  [-0.92156863 -0.92156863 -0.92156863]
  [-0.92941177 -0.92941177 -0.92941177]
  ...
  [-0.70235145 -0.70235145 -0.70235145]
  [-0.7004883  -0.7004883  -0.7004883 ]
  [-0.6856409  -0.6856409  -0.6856409 ]]

 [[-0.92156863 -0.92156863 -0.92156863]
  [-0.92156863 -0.92156863 -0.92156863]
  [-0.92941177 -0.92941177 -0.92941177]
  ...
  [-0.24034064 -0.24034064 -0.24034064]
  [-0.20597808 -0.20597808 -0.20597808]
  [-0.21382122 -0.21382122 -0.21382122]]], shape=(160, 160, 3), dtype=float32)"
19,[0.49859345 0.20300831 0.02780689 ... 0.0183238  0.03859682 0.        ],wedding,dd8436d3-4ac1-44a3-8892-e0485cd6efc1.jpg,"tf.Tensor(
[[[-0.22745097 -0.9901961  -0.2588235 ]
  [-0.24117646 -0.9941176  -0.28823528]
  [-0.14509803 -0.88823533 -0.31764704]
  ...
  [ 0.01960789 -0.77254903  0.0039216 ]
  [ 0.2176471  -0.8372549  -0.00392155]
  [ 0.32352945 -0.87647057 -0.09999999]]

 [[ 0.11764711 -0.9607843  -0.13137254]
  [-0.15294117 -1.         -0.24313724]
  [-0.20588234 -0.92941177 -0.27647057]
  ...
  [ 0.10392162 -0.8        -0.01764703]
  [ 0.24705887 -0.87254906 -0.04509804]
  [ 0.41372553 -0.80588233 -0.01372549]]

 [[ 0.44705886 -0.9529412  -0.01568626]
  [ 0.14705887 -0.97450984 -0.12745097]
  [-0.11960784 -0.99215686 -0.23725489]
  ...
  [ 0.14117652 -0.7745098  -0.01764706]
  [ 0.29803926 -0.8372549  -0.03921568]
  [ 0.3784314  -0.80588233 -0.02156861]]

 ...

 [[ 0.34509808 -0.982353    0.02156869]
  [ 0.3313726  -0.99215686  0.06470594]
  [ 0.30980396 -1.          0.08627456]
  ...
  [-0.14117646 -0.9764706  -0.16274509]
  [-0.14705881 -0.982353   -0.16862744]
  [-0.16470587 -0.9764706  -0.17254901]]

 [[ 0.40980396 -0.9431373   0.06862751]
  [ 0.38627455 -0.972549    0.09607849]
  [ 0.35882357 -0.9901961   0.11176476]
  ...
  [-0.15882352 -1.         -0.16862744]
  [-0.16470587 -1.         -0.1745098 ]
  [-0.1117647  -0.97843134 -0.13529411]]

 [[ 0.5686275  -0.80784315  0.21372554]
  [ 0.38823533 -0.99215686  0.08431378]
  [ 0.39411768 -0.97450984  0.1313726 ]
  ...
  [-0.1490196  -1.         -0.14509803]
  [-0.14705881 -0.99803925 -0.14313725]
  [-0.0862745  -0.9882353  -0.11764705]]], shape=(160, 160, 3), dtype=float32)"
20,[0.20378086 0.3921362  0.5439293  ... 0.0416568  0.         0.17238574],architecture,78f7e1a7-d4d8-4846-bdce-ab01302c3f27.jpg,"tf.Tensor(
[[[ 0.7647059   0.77254903  0.6627451 ]
  [ 0.78039217  0.7764706   0.67058825]
  [ 0.8         0.7764706   0.6784314 ]
  ...
  [ 0.31176475  0.31176475  0.31176475]
  [ 0.29019612  0.29019612  0.29019612]
  [ 0.28431377  0.28431377  0.28431377]]

 [[ 0.7647059   0.77254903  0.6627451 ]
  [ 0.78039217  0.7764706   0.67058825]
  [ 0.79019606  0.76666665  0.6686275 ]
  ...
  [ 0.3039216   0.3039216   0.3039216 ]
  [ 0.29019612  0.29019612  0.29019612]
  [ 0.28431377  0.28431377  0.28431377]]

 [[ 0.7647059   0.77254903  0.6627451 ]
  [ 0.78039217  0.7764706   0.67058825]
  [ 0.7921569   0.76862746  0.67058825]
  ...
  [ 0.32156867  0.32156867  0.32156867]
  [ 0.3039216   0.3039216   0.3039216 ]
  [ 0.27254906  0.27254906  0.27254906]]

 ...

 [[ 0.14509809  0.14509809  0.06666672]
  [ 0.18627456  0.18627456  0.10784319]
  [ 0.1941177   0.1941177   0.11568633]
  ...
  [-0.21960783 -0.21960783 -0.20392156]
  [-0.22156861 -0.22156861 -0.20588234]
  [-0.25490195 -0.25490195 -0.23921567]]

 [[ 0.17254907  0.17254907  0.0941177 ]
  [ 0.1941177   0.1941177   0.11568633]
  [ 0.17254907  0.17254907  0.0941177 ]
  ...
  [-0.22941175 -0.22941175 -0.21372548]
  [-0.2235294  -0.2235294  -0.20784312]
  [-0.24509802 -0.24509802 -0.22941175]]

 [[ 0.15294123  0.15294123  0.07450986]
  [ 0.17450985  0.17450985  0.09607849]
  [ 0.17647064  0.17647064  0.09803927]
  ...
  [-0.24313724 -0.24313724 -0.22745097]
  [-0.23921567 -0.23921567 -0.2235294 ]
  [-0.23333332 -0.23333332 -0.21764705]]], shape=(160, 160, 3), dtype=float32)"
21,[0.20348987 0.4766501  2.824698   ... 1.2486329  0.         0.32193962],food,a7963b19-8a5e-461a-b429-5f40ed4c7363.jpg,"tf.Tensor(
[[[ 0.27725494  0.5282353  -0.05294116]
  [ 0.10313731  0.3541177  -0.2270588 ]
  [ 0.07794123  0.32892162 -0.25225487]
  ...
  [-0.23372547 -0.10039215 -0.4298039 ]
  [-0.23641178 -0.09523531 -0.42464706]
  [-0.23843136 -0.08941176 -0.44235292]]

 [[ 0.2968628   0.5529412   0.00705886]
  [ 0.12919614  0.38527456 -0.16060783]
  [ 0.09392162  0.35000005 -0.19588234]
  ...
  [-0.22333331 -0.08137254 -0.41696075]
  [-0.23454893 -0.08017644 -0.4349019 ]
  [-0.26862726 -0.09607823 -0.45686254]]

 [[ 0.2768628   0.5278431   0.02196082]
  [ 0.12617652  0.3771569  -0.12872548]
  [ 0.07941182  0.33039218 -0.17647058]
  ...
  [-0.21274509 -0.04607843 -0.40245095]
  [-0.20833325 -0.03323526 -0.4010783 ]
  [-0.24127424 -0.05833321 -0.43431348]]

 ...

 [[-0.8951961  -0.43049017 -0.35401958]
  [-0.7837255  -0.30656862 -0.21549019]
  [-0.62009805 -0.12745097 -0.00980389]
  ...
  [-0.08235294  0.34901965  0.38823533]
  [-0.07647058  0.354902    0.39411768]
  [-0.10666647  0.3247061   0.34823552]]

 [[-0.8497452  -0.33019635 -0.25227478]
  [-0.7636079  -0.23398057 -0.12927474]
  [-0.7112744  -0.17166658 -0.04362739]
  ...
  [-0.11480383  0.34009817  0.37147072]
  [-0.13921544  0.31568655  0.3470591 ]
  [-0.18627402  0.26862797  0.28431424]]

 [[-0.8149022  -0.269765   -0.18939239]
  [-0.780784   -0.22066648 -0.12105866]
  [-0.8105876  -0.23745044 -0.11696023]
  ...
  [-0.15284291  0.30205908  0.33343163]
  [-0.17405857  0.28084344  0.31221598]
  [-0.2191957   0.2357063   0.25139257]]], shape=(160, 160, 3), dtype=float32)"
22,[0.47369117 0.         0.         ... 0.03365404 0.         0.        ],animals,74b15ff8-43a7-4996-8a82-ec8a91dd6c39.jpg,"tf.Tensor(
[[[ 0.9843137   0.99215686  0.94509804]
  [ 0.9843137   0.99215686  0.94509804]
  [ 0.9843137   0.99215686  0.94509804]
  ...
  [ 0.9843137   0.99215686  0.9529412 ]
  [ 0.9843137   0.99215686  0.9529412 ]
  [ 0.9843137   0.99215686  0.9529412 ]]

 [[ 0.9843137   0.99215686  0.94509804]
  [ 0.9843137   0.99215686  0.94509804]
  [ 0.9843137   0.99215686  0.94509804]
  ...
  [ 0.9843137   0.99215686  0.9529412 ]
  [ 0.9843137   0.99215686  0.9529412 ]
  [ 0.9843137   0.99215686  0.9529412 ]]

 [[ 0.9843137   0.99215686  0.94509804]
  [ 0.9843137   0.99215686  0.94509804]
  [ 0.9843137   0.99215686  0.94509804]
  ...
  [ 0.9843137   0.99215686  0.9529412 ]
  [ 0.9843137   0.99215686  0.9529412 ]
  [ 0.9843137   0.99215686  0.9529412 ]]

 ...

 [[-0.7294118  -0.95686275 -0.8       ]
  [-0.7117647  -0.9313725  -0.7588235 ]
  [-0.7176471  -0.9254902  -0.7490196 ]
  ...
  [-0.6745098  -0.8333334  -0.7019608 ]
  [-0.65882355 -0.8627451  -0.72156864]
  [-0.6294118  -0.89607847 -0.74313724]]

 [[-0.7176471  -0.94509804 -0.7882353 ]
  [-0.7254902  -0.94509804 -0.77254903]
  [-0.7176471  -0.9254902  -0.7490196 ]
  ...
  [-0.68039215 -0.8568628  -0.7176471 ]
  [-0.6862745  -0.90588236 -0.7607843 ]
  [-0.60784316 -0.89411765 -0.73333335]]

 [[-0.7176471  -0.94509804 -0.7882353 ]
  [-0.7254902  -0.94509804 -0.77254903]
  [-0.7176471  -0.9254902  -0.7490196 ]
  ...
  [-0.67647064 -0.8607843  -0.7176471 ]
  [-0.6784314  -0.90588236 -0.7607843 ]
  [-0.59607846 -0.8980392  -0.73333335]]], shape=(160, 160, 3), dtype=float32)"
